query_text	PMid	pmcrefcount	title	source	pubdate
undifferentiated spindle cell sarcoma AND expression AND TCF12[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TCF4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TERF2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TGFB1I1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND THBS4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND THY1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TMEM204[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TMEM256-PLSCR3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TMEM59L[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TNMD[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TNNT3[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TRAM2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TRIL[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TRIM8[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TRIOBP[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TSHZ2[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TSPAN11[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND TSPAN5[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND UBALD1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND UBFD1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND VGLL4[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND VIT[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND XPNPEP1[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ZBTB46[Gene]	NA	NA	NA	NA	NA
undifferentiated spindle cell sarcoma AND expression AND ZNF436[Gene]	NA	NA	NA	NA	NA
